id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
xbl0igmh9y,2/18/2011,2.01E+13,2/24/2011,-unknown-,19,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
hj8lj6hzkv,2/19/2011,2.01E+13,,MALE,33,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
05pxafnrng,2/19/2011,2.01E+13,,FEMALE,35,facebook,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
3l20ydowu7,2/19/2011,2.01E+13,,-unknown-,,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,NDF
0utla8qada,2/19/2011,2.01E+13,3/1/2011,FEMALE,54,basic,2,en,content,google,untracked,Web,Windows Desktop,IE,AU
z9mxyr09a3,2/19/2011,2.01E+13,2/21/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
svhhd2b7en,2/19/2011,2.01E+13,2/20/2011,-unknown-,72,basic,3,en,other,craigslist,untracked,Web,Android Phone,Android Browser,AU
wkzvfgf99x,2/19/2011,2.01E+13,3/4/2011,-unknown-,28,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
p91g1dhshg,2/19/2011,2.01E+13,,-unknown-,,basic,2,en,sem-brand,google,linked,Web,Android Tablet,IE,NDF
npm9nh72dp,2/19/2011,2.01E+13,2/26/2011,MALE,33,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,FR
06pzsgnfsn,2/19/2011,2.01E+13,,-unknown-,27,basic,2,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,NDF
eiohe3c8og,2/19/2011,2.01E+13,,FEMALE,48,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,NDF
77ug5x2eum,2/19/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
6m125kqz5p,2/19/2011,2.01E+13,2/8/2012,FEMALE,29,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,CA
najlnzvtw9,2/19/2011,2.01E+13,2/19/2011,-unknown-,,basic,3,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
fs7hsaq7to,2/19/2011,2.01E+13,,FEMALE,35,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,NDF
ahi8vtfgo6,2/19/2011,2.01E+13,2/20/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,ES
21jbbb7rwz,2/19/2011,2.01E+13,2/20/2011,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
6zgwseltzs,2/19/2011,2.01E+13,,FEMALE,54,basic,2,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
z2sp572ong,2/19/2011,2.01E+13,2/20/2011,-unknown-,26,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,GB
ejhgp4tiav,2/19/2011,2.01E+13,2/25/2011,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
qje1axswuq,2/19/2011,2.01E+13,2/19/2011,MALE,36,basic,3,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
emj28xkqgo,2/20/2011,2.01E+13,8/18/2011,MALE,28,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
hub7suat9r,2/20/2011,2.01E+13,,FEMALE,33,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
ugucqe8le0,2/20/2011,2.01E+13,2/26/2011,FEMALE,,facebook,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
pqpfhiuyj4,2/20/2011,2.01E+13,,-unknown-,,basic,0,en,content,google,,Web,Other/Unknown,-unknown-,NDF
9icmv4tji3,2/20/2011,2.01E+13,3/18/2011,MALE,38,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,other
ip4wrqjtup,2/20/2011,2.01E+13,,FEMALE,61,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
y9beh5kupn,2/20/2011,2.01E+13,2/22/2011,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
9dlrvd7j5v,2/20/2011,2.01E+13,12/6/2011,FEMALE,50,basic,3,en,direct,direct,omg,Web,iPad,Mobile Safari,FR
85ij5whdba,2/20/2011,2.01E+13,2/21/2011,FEMALE,31,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
y38eui2j0g,2/20/2011,2.01E+13,,FEMALE,32,facebook,2,en,other,craigslist,linked,Web,iPhone,Mobile Safari,NDF
fscwuedgy1,2/20/2011,2.01E+13,2/27/2011,-unknown-,,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,GB
608evgfwtu,2/20/2011,2.01E+13,3/28/2011,FEMALE,27,basic,0,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
ji5kzn192h,2/20/2011,2.01E+13,2/21/2011,MALE,65,basic,3,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,FR
mjwafu22o7,2/20/2011,2.01E+13,3/19/2011,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,CA
eoxbp278sf,2/21/2011,2.01E+13,2/24/2011,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,FR
xlduurky3u,2/21/2011,2.01E+13,2/26/2011,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,FR
iq81ph4qz6,2/21/2011,2.01E+13,3/6/2011,FEMALE,30,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
trrj2aabyl,2/21/2011,2.01E+13,2/21/2011,-unknown-,,basic,3,en,other,craigslist,omg,Web,Windows Desktop,Chrome,FR
488a67jrld,2/21/2011,2.01E+13,2/21/2011,-unknown-,,basic,3,en,direct,direct,untracked,Web,Windows Desktop,IE,GB
587drdpy15,2/21/2011,2.01E+13,2/27/2011,-unknown-,36,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,FR
ud740qjp02,2/21/2011,2.01E+13,,-unknown-,,basic,2,en,other,craigslist,linked,Web,Mac Desktop,Firefox,NDF
d1msdfcz2a,2/21/2011,2.01E+13,,-unknown-,,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
ac5gj0cnlo,2/21/2011,2.01E+13,2/22/2011,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
55jpge99we,2/21/2011,2.01E+13,2/21/2011,-unknown-,32,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
iw7w6wtmnw,2/21/2011,2.01E+13,,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
mv42yvewtr,2/21/2011,2.01E+13,2/21/2011,MALE,,basic,3,en,other,craigslist,untracked,Web,iPhone,-unknown-,US
5f8zltvkn3,2/22/2011,2.01E+13,5/18/2011,FEMALE,45,basic,2,en,sem-non-brand,google,untracked,Web,iPhone,-unknown-,US
30dpgfh0aq,2/22/2011,2.01E+13,2/22/2011,-unknown-,48,facebook,2,en,other,craigslist,omg,Web,iPad,Mobile Safari,US
9xann5pcg7,2/22/2011,2.01E+13,3/4/2011,-unknown-,37,basic,2,en,other,other,untracked,Web,Other/Unknown,Android Browser,other
n7tmpdqshf,2/22/2011,2.01E+13,6/23/2011,-unknown-,,basic,0,en,other,other,,Web,Other/Unknown,-unknown-,US
big9gb0d6b,2/22/2011,2.01E+13,2/22/2011,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
d3t64ka02z,2/22/2011,2.01E+13,2/24/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
5rb25uxmde,2/22/2011,2.01E+13,2/22/2011,FEMALE,32,basic,3,en,content,google,untracked,Web,Windows Desktop,Firefox,FR
xr4obefq0r,2/22/2011,2.01E+13,2/25/2011,-unknown-,,basic,2,en,direct,direct,omg,Web,Mac Desktop,Safari,US
geu2kobkt1,2/22/2011,2.01E+13,,-unknown-,,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
68w0b96rq2,2/22/2011,2.01E+13,2/22/2011,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
ym4bnsgg3o,2/22/2011,2.01E+13,2/23/2011,FEMALE,26,basic,2,en,seo,google,untracked,Web,Mac Desktop,Safari,US
kkdqkn2tfx,2/22/2011,2.01E+13,3/3/2011,FEMALE,33,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
f94fok6lqg,2/22/2011,2.01E+13,,MALE,36,basic,2,en,seo,google,untracked,Web,Android Phone,-unknown-,NDF
c0ky2kz5nv,2/22/2011,2.01E+13,2/22/2011,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,other
9aio0ndxtm,2/22/2011,2.01E+13,3/12/2011,-unknown-,35,basic,0,fr,direct,direct,untracked,Web,Mac Desktop,Safari,US
4c28t68azf,2/23/2011,2.01E+13,,FEMALE,35,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,NDF
269x50j0bq,2/23/2011,2.01E+13,2/25/2011,-unknown-,,basic,3,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,GB
x8kybynhy4,2/23/2011,2.01E+13,2/27/2011,-unknown-,30,basic,6,en,direct,other,untracked,Web,Mac Desktop,Chrome,US
a04cdkek8c,2/23/2011,2.01E+13,2/23/2011,FEMALE,32,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
vuuapj4tcb,2/23/2011,2.01E+13,3/11/2011,FEMALE,37,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
p9qyxm2zgu,2/23/2011,2.01E+13,7/15/2011,FEMALE,50,basic,2,en,seo,google,untracked,Web,Mac Desktop,Safari,GB
agoo7b1aa7,2/23/2011,2.01E+13,,MALE,37,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
y90cdkt3nj,2/23/2011,2.01E+13,,FEMALE,,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
eq8i533nmp,2/23/2011,2.01E+13,2/24/2011,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
bvt8ok9k96,2/23/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,linked,Web,iPhone,Mobile Safari,NDF
y47ja2f1v2,2/23/2011,2.01E+13,2/23/2011,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
i57n952sk6,2/23/2011,2.01E+13,4/17/2011,-unknown-,32,basic,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
wwvoimvy3t,2/24/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
y89vqigoq7,2/24/2011,2.01E+13,2/24/2011,FEMALE,63,basic,3,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
460ljinf7z,2/24/2011,2.01E+13,,MALE,33,basic,3,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NDF
geqnjtzjuo,2/24/2011,2.01E+13,,-unknown-,,basic,3,en,other,craigslist,tracked-other,Web,Mac Desktop,Safari,NDF
ppw5b13syg,2/24/2011,2.01E+13,2/25/2011,MALE,37,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
zivpt7ptuz,2/24/2011,2.01E+13,2/25/2011,-unknown-,27,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
rccupq64mo,2/24/2011,2.01E+13,,-unknown-,,basic,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
23acoj45g2,2/24/2011,2.01E+13,10/15/2011,MALE,55,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,FR
y2mvtmu6ij,2/24/2011,2.01E+13,1/26/2012,FEMALE,72,basic,2,en,content,google,linked,Web,Windows Desktop,IE,GB
hykmjm5ccm,2/24/2011,2.01E+13,8/14/2011,MALE,29,facebook,0,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,US
ijrv18pmik,2/24/2011,2.01E+13,5/6/2011,MALE,71,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
26k2sp8y33,2/24/2011,2.01E+13,,-unknown-,,basic,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
j97udcwgil,2/24/2011,2.01E+13,2/26/2011,-unknown-,,basic,0,en,sem-non-brand,vast,untracked,Web,Mac Desktop,Safari,other
nrqq4zwj6z,2/24/2011,2.01E+13,2/27/2011,MALE,38,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
fv3145jvaw,2/24/2011,2.01E+13,,FEMALE,27,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
brhxyfeal4,2/24/2011,2.01E+13,5/5/2011,-unknown-,18,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,ES
gndug4lp8i,2/24/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
r24q6v7eqq,2/24/2011,2.01E+13,,MALE,37,facebook,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
llqcjvexj0,2/24/2011,2.01E+13,,-unknown-,,basic,0,en,content,google,untracked,Web,iPhone,-unknown-,NDF
v6ooyulhoq,2/24/2011,2.01E+13,2/28/2011,-unknown-,,basic,3,ko,sem-non-brand,google,untracked,Web,Windows Desktop,IE,other
176w4box6x,2/24/2011,2.01E+13,2/4/2012,FEMALE,29,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
2tbfrli8ad,2/24/2011,2.01E+13,2/26/2011,MALE,61,facebook,3,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,other
yc8xy9phu6,2/25/2011,2.01E+13,2/25/2011,FEMALE,39,facebook,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
ntg8m8kjie,2/25/2011,2.01E+13,,MALE,,basic,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
8qg3xb436f,2/25/2011,2.01E+13,4/13/2011,FEMALE,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,DE
bndoawcguy,2/25/2011,2.01E+13,,-unknown-,33,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
1fxbyv5s3p,2/25/2011,2.01E+13,3/11/2011,-unknown-,28,basic,2,en,sem-non-brand,other,untracked,Web,Windows Desktop,Chrome,ES
bcxhf0hin6,2/25/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
2lmd4cm619,2/25/2011,2.01E+13,,-unknown-,,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
oy9hlcf3z8,2/25/2011,2.01E+13,,-unknown-,,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
dtdxtmeeu0,2/25/2011,2.01E+13,2/28/2011,FEMALE,49,basic,0,en,other,craigslist,untracked,Web,Windows Desktop,Firefox,US
xy61n376ty,2/25/2011,2.01E+13,2/26/2011,-unknown-,,basic,6,en,direct,other,,Web,Other/Unknown,-unknown-,US
hjh0unbwxy,2/25/2011,2.01E+13,7/29/2011,MALE,24,facebook,3,en,seo,google,untracked,Web,Mac Desktop,Safari,US
6wd8uaqplf,2/25/2011,2.01E+13,2/25/2011,FEMALE,24,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
1xhx8u12fp,2/25/2011,2.01E+13,11/2/2011,FEMALE,41,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
p0p4y9mwkt,2/25/2011,2.01E+13,3/1/2011,MALE,28,facebook,2,en,other,craigslist,untracked,Web,iPhone,-unknown-,US
9t6u7s8f1i,2/25/2011,2.01E+13,2/27/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,other
8iy5ko7mnl,2/25/2011,2.01E+13,,-unknown-,,basic,6,en,direct,other,untracked,Web,Windows Desktop,IE,NDF
o3r0n6a6w0,2/25/2011,2.01E+13,1/30/2012,MALE,33,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
ska6ijf406,2/25/2011,2.01E+13,2/26/2011,-unknown-,,basic,3,en,content,google,,Web,Other/Unknown,-unknown-,FR
gvkcmpxc3b,2/25/2011,2.01E+13,6/8/2011,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,IT
hps3kd23i4,2/25/2011,2.01E+13,2/25/2011,-unknown-,,basic,3,en,sem-non-brand,google,tracked-other,Web,Mac Desktop,Safari,IT
358mm752xw,2/25/2011,2.01E+13,2/27/2011,-unknown-,28,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
mstettz7yw,2/25/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
o36088y5fy,2/25/2011,2.01E+13,,MALE,29,basic,0,en,seo,google,untracked,Web,Windows Desktop,Chrome,NDF
izg9sdk7ha,2/26/2011,2.01E+13,3/3/2011,FEMALE,33,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Safari,US
9bcsv6c9ei,2/26/2011,2.01E+13,2/26/2011,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
tl4ziyy11w,2/26/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
l5ttcklbh5,2/26/2011,2.01E+13,2/27/2011,FEMALE,24,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
fuzgb0x3wz,2/26/2011,2.01E+13,,FEMALE,,facebook,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
pp3bskw10x,2/26/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
27nnr4pycl,2/26/2011,2.01E+13,3/14/2011,-unknown-,27,facebook,2,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,US
8xsy4vitdf,2/26/2011,2.01E+13,2/28/2011,-unknown-,,basic,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Firefox,US
qiwrihonud,2/26/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,NDF
axbzriaues,2/26/2011,2.01E+13,,-unknown-,,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
asykoo496s,2/27/2011,2.01E+13,2/28/2011,FEMALE,50,basic,3,en,sem-non-brand,google,tracked-other,Web,Mac Desktop,Safari,US
nzzkj1q5re,2/27/2011,2.01E+13,,-unknown-,,basic,2,en,sem-brand,google,linked,Web,Android Phone,Chrome Mobile,NDF
a34wgfk0nc,2/27/2011,2.01E+13,8/30/2011,FEMALE,41,basic,1,en,content,facebook,linked,Web,Mac Desktop,Firefox,US
2lhqdbf1am,2/27/2011,2.01E+13,2/27/2011,-unknown-,,basic,3,en,seo,google,,Web,Other/Unknown,-unknown-,US
js9e3y9jhc,2/27/2011,2.01E+13,3/2/2011,FEMALE,34,facebook,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NL
zrk0l0vppx,2/28/2011,2.01E+13,,FEMALE,33,facebook,2,en,other,craigslist,linked,Web,iPhone,Mobile Safari,NDF
cgonnwmpb0,2/28/2011,2.01E+13,,MALE,33,facebook,2,en,other,craigslist,tracked-other,Web,Windows Desktop,Chrome,NDF
r1ysk5luce,2/28/2011,2.01E+13,,MALE,82,facebook,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Firefox,NDF
9axaepmzul,2/28/2011,2.01E+13,,-unknown-,,basic,2,en,other,craigslist,untracked,Web,Android Phone,-unknown-,NDF
2esz6o5emu,2/28/2011,2.01E+13,3/1/2011,FEMALE,35,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,US
q5yu0azn57,2/28/2011,2.01E+13,3/1/2011,FEMALE,34,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
ut92yq2w4s,2/28/2011,2.01E+13,,-unknown-,,basic,3,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
5h9nekvwbu,2/28/2011,2.01E+13,2/28/2011,MALE,40,basic,0,en,content,google,omg,Web,Mac Desktop,Safari,US
c3dya48m5x,2/28/2011,2.01E+13,2/28/2011,-unknown-,,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,other
nlm9elilc2,2/28/2011,2.01E+13,2/28/2011,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
0z9yns4reg,2/28/2011,2.01E+13,3/3/2011,FEMALE,38,basic,3,en,sem-non-brand,google,untracked,Web,Mac Desktop,Chrome,US
2jbh4munta,3/1/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
ytco4vq2zx,3/1/2011,2.01E+13,3/3/2011,MALE,54,basic,2,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
4oao11uyey,3/1/2011,2.01E+13,9/12/2011,FEMALE,26,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
vk9xr9paqv,3/1/2011,2.01E+13,3/1/2011,MALE,26,basic,3,en,direct,direct,omg,Web,Windows Desktop,IE,other
2qtvwmvgl5,3/1/2011,2.01E+13,3/1/2011,FEMALE,18,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
mbez3fpkii,3/1/2011,2.01E+13,,-unknown-,,basic,3,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,NDF
er5t28qc8k,3/1/2011,2.01E+13,3/1/2011,FEMALE,37,basic,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,FR
mnmumzmsfr,3/1/2011,2.01E+13,3/1/2011,FEMALE,29,basic,3,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US
vcjn34hci0,3/1/2011,2.01E+13,3/11/2011,FEMALE,33,facebook,2,en,seo,google,untracked,Web,Mac Desktop,Firefox,US
32md2h9oam,3/1/2011,2.01E+13,,-unknown-,40,basic,2,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
tzdkkpeu05,3/1/2011,2.01E+13,1/25/2012,MALE,40,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,DE
a9guai18d2,3/1/2011,2.01E+13,,-unknown-,,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
txf6ampz7s,3/1/2011,2.01E+13,3/7/2011,FEMALE,23,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,other
l2s975dnm4,3/1/2011,2.01E+13,11/1/2011,MALE,31,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,US
xnxhvnx6ak,3/1/2011,2.01E+13,,FEMALE,25,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
evyf4bbyeu,3/1/2011,2.01E+13,3/1/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ggfr72n6sv,3/1/2011,2.01E+13,,-unknown-,,basic,2,en,seo,google,omg,Web,iPad,Mobile Safari,NDF
71fpekuf1i,3/1/2011,2.01E+13,3/3/2011,MALE,31,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
ot7b0ktvr0,3/2/2011,2.01E+13,3/19/2011,FEMALE,39,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,ES
lc602lxnmy,3/2/2011,2.01E+13,8/31/2011,-unknown-,,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,US
l8qqhvbq3u,3/2/2011,2.01E+13,,MALE,77,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Safari,NDF
1phryo9sk2,3/2/2011,2.01E+13,3/3/2011,MALE,26,facebook,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
jdmu9xvnqt,3/2/2011,2.01E+13,3/8/2011,-unknown-,,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
v1d972hdas,3/2/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
0c86oi9b5e,3/2/2011,2.01E+13,3/4/2011,-unknown-,,basic,2,en,seo,google,linked,Web,iPhone,Mobile Safari,US
ttewxj55xh,3/2/2011,2.01E+13,,MALE,35,facebook,0,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,NDF
pfnegc22fr,3/2/2011,2.01E+13,,-unknown-,,facebook,2,en,content,google,omg,Web,Windows Desktop,Chrome,NDF
0wfd8m579j,3/2/2011,2.01E+13,3/3/2011,-unknown-,105,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
lyzbyahhcg,3/2/2011,2.01E+13,3/3/2011,-unknown-,,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ayhhim221x,3/2/2011,2.01E+13,3/2/2011,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
pueuomuk69,3/2/2011,2.01E+13,3/3/2011,-unknown-,33,basic,2,en,content,google,untracked,Web,Windows Desktop,IE,US
f7q6ifjflm,3/2/2011,2.01E+13,,FEMALE,46,facebook,2,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
otbm9qr6hm,3/2/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
go47rjey4e,3/2/2011,2.01E+13,3/25/2011,-unknown-,,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
uajbet8wwn,3/2/2011,2.01E+13,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
2wdcfvl33z,3/2/2011,2.01E+13,5/8/2011,-unknown-,,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT
v1rc68uex5,3/2/2011,2.01E+13,3/3/2011,-unknown-,,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
61y5qyvcjz,3/3/2011,2.01E+13,,MALE,35,facebook,2,en,direct,direct,untracked,Web,Android Phone,Chrome Mobile,NDF
9tlx1k1oqb,3/3/2011,2.01E+13,3/9/2011,-unknown-,,facebook,2,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US
0u3dlgkfrm,3/3/2011,2.01E+13,3/3/2011,-unknown-,105,basic,3,en,sem-non-brand,vast,untracked,Web,Mac Desktop,Chrome,other
m98nx0wwno,3/3/2011,2.01E+13,,-unknown-,,basic,2,en,direct,direct,untracked,Web,Android Tablet,IE,NDF
mxine9qchf,3/3/2011,2.01E+13,3/4/2011,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,CA
rqywyyvsps,3/3/2011,2.01E+13,3/7/2011,-unknown-,36,facebook,0,en,seo,google,untracked,Web,Windows Desktop,Firefox,other
o2cmbw4le6,3/3/2011,2.01E+13,3/4/2011,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,GB
5yicmhxh59,3/3/2011,2.01E+13,,-unknown-,28,basic,2,en,sem-non-brand,google,untracked,Web,Android Phone,-unknown-,NDF
fiswhmm4v2,3/3/2011,2.01E+13,3/3/2011,FEMALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
1oarnvzvd3,3/3/2011,2.01E+13,3/30/2011,-unknown-,24,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,FR
w1evgjcpf3,3/3/2011,2.01E+13,3/7/2011,-unknown-,,facebook,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,other
vpr9fbuaq2,3/3/2011,2.01E+13,3/7/2011,-unknown-,,basic,2,en,other,craigslist,tracked-other,Web,Windows Desktop,IE,US
